ID,District,Block,CultLand,CropCultLand,LandPreparationMethod,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,NursDetFactor,TransDetFactor,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,OrgFertilizers,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,CropbasalFerts,BasalDAP,BasalUrea,MineralFertAppMethod,FirstTopDressFert,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield
2766,2,7,48.0,32.0,18,22,2.0,0,27,24,2.706506562412734,24,47,5.0,0,1,379.7269076305221,3.0,0,29.731589814177564,10.0,0,3.0,15,5.0,5.0,0,4,5.0,28.0,5.0,59.0,0,0,90,100.0,107,1,29.0,10.0,1,0.15625,402.0
1258,0,2,40.0,40.0,18,46,8.0,3,28,42,4.0,6,46,8.01767745444656,0,1,379.7269076305221,3.247522026431718,5,1.0,57.44565217391305,2,3.0,9,12.0,13.35180055401662,0,9,12.0,22.0,8.0,45.0,0,0,69,120.0,96,1,30.0,10.0,1,0.2962962962962963,656.0
2618,2,7,45.0,38.0,41,47,5.0,3,31,20,2.0,24,47,6.0,0,1,150.0,4.0,6,1.0,1.0,2,2.0,9,15.0,13.0,0,9,25.0,45.0,7.375,58.76495726495727,0,0,61,1200.0,72,1,25.0,10.0,1,0.40625,650.0
3255,2,7,120.0,60.0,41,53,3.0,3,21,24,1.0,74,131,35.0,0,1,700.0,3.247522026431718,5,29.731589814177564,57.44565217391305,2,2.0,9,50.0,50.0,0,9,45.0,43.0,7.375,58.76495726495727,0,1,56,536.6224433388612,43,1,28.0,40.0,1,1.09375,1910.0
3179,2,7,20.0,20.0,41,33,5.0,3,19,4,1.0,96,150,3.0,0,1,175.0,9.0,5,1.0,57.44565217391305,0,2.0,9,7.0,14.0,0,9,7.0,39.0,7.375,58.76495726495727,0,0,42,550.0,63,1,25.0,10.0,1,0.21875,375.0
2359,2,6,20.0,10.0,29,46,5.0,3,54,54,3.0,10,47,2.0,0,1,100.0,1.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,10.0,0,9,5.0,20.0,7.375,58.76495726495727,0,1,50,536.6224433388612,37,1,25.0,40.0,1,0.15625,300.0
1446,1,4,35.0,26.0,15,57,4.0,2,31,31,1.0,71,148,5.0,0,1,600.0,3.0,0,29.731589814177564,3.0,2,3.0,0,3.0,13.35180055401662,0,9,15.0,23.0,19.0,63.0,0,0,69,1500.0,75,0,22.0,10.0,1,0.9545454545454546,1600.0
417,1,3,20.0,20.0,16,53,4.0,3,18,26,4.0,1,34,2.0,0,1,500.0,3.0,5,3.0,57.44565217391305,0,3.0,9,11.452359483017734,13.35180055401662,0,10,2.0,30.0,1.0,60.0,0,0,66,90.0,133,0,30.0,10.0,1,0.2272727272727273,425.0
2742,3,5,20.0,20.0,9,44,4.0,3,9,20,1.0,36,78,12.0,0,1,2500.0,2.0,0,29.731589814177564,5.0,0,3.0,9,40.0,40.0,2,9,40.0,25.0,40.0,65.0,0,0,43,200.0,40,0,30.0,10.0,1,0.9090909090909092,1800.0
2100,2,7,30.0,30.0,38,41,5.0,1,27,14,2.706506562412734,24,47,5.0,0,1,150.0,4.0,5,1.0,57.44565217391305,2,2.0,9,20.0,10.0,0,9,15.0,45.0,7.375,58.76495726495727,0,0,64,900.0,67,1,25.0,10.0,1,0.3125,720.0
2855,2,7,25.0,25.0,41,43,5.0,3,30,15,2.0,69,150,5.0,0,1,250.0,9.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,20.0,0,9,10.0,7.0,7.375,58.76495726495727,0,0,59,1200.0,63,1,26.0,10.0,1,0.3125,500.0
1772,2,7,15.0,10.0,41,44,5.0,3,0,15,2.0,24,47,2.0,0,1,125.0,9.0,5,29.731589814177564,57.44565217391305,2,2.0,9,5.0,10.0,0,9,5.0,45.0,7.375,58.76495726495727,0,0,45,200.0,56,1,25.0,10.0,1,0.15625,300.0
1427,0,2,40.0,40.0,18,49,7.0,3,1,27,2.0,18,47,4.0,0,1,379.7269076305221,2.0,5,1.0,57.44565217391305,2,2.0,0,12.0,13.35180055401662,0,9,8.0,45.0,7.375,58.76495726495727,0,0,53,120.0,80,1,30.0,10.0,1,0.2962962962962963,600.0
498,3,0,15.0,6.0,9,50,5.0,3,37,35,1.0,85,54,5.0,0,0,100.0,2.0,0,29.731589814177564,2.0,2,1.0,23,11.452359483017734,10.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,26,200.0,19,1,25.0,10.0,1,0.1818181818181818,300.0
2101,2,6,18.0,10.0,29,46,5.0,3,22,17,2.0,10,47,2.0,0,1,120.0,1.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,12.0,0,9,6.0,20.0,7.375,58.76495726495727,0,1,48,536.6224433388612,35,1,25.0,40.0,1,0.1875,350.0
3780,2,6,10.0,10.0,18,45,4.0,3,25,19,2.0,0,0,2.0,0,1,120.0,8.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,10.0,0,9,6.0,35.0,7.375,58.76495726495727,0,0,12,250.0,65,1,25.0,10.0,1,0.09375,120.0
1991,3,5,3.0,3.0,18,21,4.0,3,24,24,1.0,36,78,1.0,0,1,450.0,3.0,0,29.731589814177564,1.0,2,2.0,24,6.0,6.0,0,9,6.0,30.0,7.375,58.76495726495727,0,0,43,200.0,40,0,30.0,10.0,1,0.1363636363636364,280.0
396,0,2,20.0,20.0,18,49,6.0,3,19,33,2.0,2,54,5.0,0,1,120.0,2.0,6,1.0,1.0,0,2.0,0,6.0,13.35180055401662,0,9,6.0,45.0,7.375,58.76495726495727,0,0,65,440.0,73,0,28.0,10.0,1,0.2222222222222222,440.0
3090,3,1,18.0,18.0,6,42,6.0,3,2,16,3.0,111,118,15.0,0,0,1500.0,2.0,0,29.731589814177564,1800.0,2,1.0,12,36.0,18.0,2,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,11,1500.0,8,0,15.0,10.0,1,0.8181818181818182,1620.0
3229,1,3,20.0,20.0,39,34,3.0,3,41,32,4.0,0,0,2.0,0,1,300.0,1.0,5,4.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,54,350.0,96,1,26.0,10.0,1,0.3636363636363636,640.0
1600,1,4,15.0,15.0,15,56,3.0,3,31,34,3.0,115,66,2.0,1,1,379.7269076305221,10.0,5,29.731589814177564,57.44565217391305,2,1.0,9,7.0,12.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,53,100.0,83,1,29.0,10.0,1,0.2272727272727273,400.0
1441,1,3,11.0,11.0,15,50,4.0,3,27,22,4.0,92,144,2.0,0,1,200.0,2.0,5,29.731589814177564,57.44565217391305,2,1.0,9,4.0,4.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,50,400.0,78,1,29.0,10.0,1,0.1818181818181818,320.0
1683,1,3,20.0,20.0,16,56,4.0,3,16,31,4.0,1,34,3.0,0,1,1000.0,3.0,5,6.0,57.44565217391305,0,3.0,9,11.452359483017734,13.35180055401662,0,10,2.0,30.0,2.0,60.0,0,0,68,90.0,113,0,30.0,10.0,1,0.4545454545454545,800.0
2716,2,7,20.0,15.0,27,49,6.0,1,32,22,2.706506562412734,24,47,5.0,0,1,125.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,5.0,0,4,5.0,25.0,7.375,58.76495726495727,0,0,66,125.0,68,1,25.0,10.0,1,0.15625,200.0
1368,2,6,25.0,25.0,18,34,4.0,3,19,7,1.0,10,35,4.0,0,1,220.0,6.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,11.0,0,9,22.0,30.0,7.375,58.76495726495727,0,0,43,550.0,88,1,27.0,10.0,1,0.34375,550.0
2130,3,5,5.0,2.0,18,24,4.0,3,1,10,1.0,1,46,1.0,0,1,200.0,1.0,5,50.0,57.44565217391305,2,3.0,0,6.0,13.35180055401662,0,9,6.0,25.0,4.0,60.0,0,0,40,400.0,42,1,30.0,10.0,1,0.0909090909090909,140.0
1431,3,5,10.0,10.0,41,33,5.0,3,35,31,2.0,42,50,4.0,0,0,379.7269076305221,2.0,0,29.731589814177564,10.0,2,3.0,0,10.0,13.35180055401662,2,9,10.0,35.0,10.0,65.0,0,0,53,800.0,45,0,30.0,10.0,1,0.2272727272727273,400.0
1430,2,6,10.0,10.0,18,39,4.0,3,22,14,2.0,10,35,2.0,0,1,350.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,0,10.0,13.35180055401662,2,9,20.0,18.0,7.375,58.76495726495727,0,0,60,800.0,47,1,24.0,10.0,1,0.3125,400.0
1276,1,3,5.0,5.0,39,41,3.0,3,26,32,3.0,0,0,2.0,0,1,300.0,1.0,5,4.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,60,200.0,110,1,27.0,10.0,1,0.2272727272727273,400.0
3262,1,4,10.0,10.0,15,49,5.0,3,31,27,4.0,36,47,1.0,1,1,379.7269076305221,5.0,5,29.731589814177564,57.44565217391305,2,3.0,0,6.0,13.35180055401662,0,9,6.0,30.0,6.0,70.0,0,0,42,130.0,58,1,28.0,10.0,1,0.1363636363636364,300.0
1038,3,5,18.0,10.0,41,37,5.0,3,39,36,1.0,58,154,2.0,0,0,400.0,3.0,0,29.731589814177564,2.0,2,3.0,0,5.0,13.35180055401662,2,9,4.0,42.0,5.0,75.0,0,0,46,400.0,47,0,30.0,10.0,1,0.0909090909090909,200.0
957,3,1,10.0,5.0,15,39,6.0,3,19,13,1.0,35,35,4.0,0,0,480.0,3.0,0,29.731589814177564,15.0,2,3.0,7,10.0,13.35180055401662,2,9,10.0,30.0,5.0,50.0,0,0,27,1000.0,25,0,28.0,10.0,1,0.2272727272727273,450.0
1356,3,0,10.0,5.0,41,10,4.0,3,35,28,2.0,24,47,3.0,0,1,450.0,1.0,0,29.731589814177564,3.0,2,2.0,0,8.0,13.35180055401662,0,9,12.0,30.0,7.375,58.76495726495727,0,0,48,600.0,42,0,30.0,10.0,1,0.1818181818181818,300.0
2581,1,3,9.0,9.0,39,29,4.0,3,43,32,4.0,0,0,10.0,0,1,3000.0,1.0,5,4.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,43,500.0,108,1,26.0,10.0,1,0.4090909090909091,3200.0
2706,3,5,10.0,10.0,41,34,4.0,3,38,33,2.0,98,148,2.0,0,0,400.0,3.0,0,29.731589814177564,2.0,2,3.0,0,5.0,13.35180055401662,2,9,2.0,42.0,4.0,75.0,0,0,49,400.0,41,0,30.0,10.0,1,0.0909090909090909,200.0
1054,3,0,8.0,8.0,41,45,4.0,3,55,48,2.0,24,23,2.0,0,1,400.0,2.0,5,1.0,57.44565217391305,2,2.0,9,8.0,8.0,0,4,8.0,15.0,7.375,58.76495726495727,0,0,28,1200.0,24,1,26.0,10.0,1,0.1818181818181818,250.0
2707,0,8,24.0,18.0,33,31,4.0,3,20,18,2.0,85,118,4.0,0,1,98.0,4.0,5,4.0,57.44565217391305,2,2.0,9,2.0,2.0,0,9,3.0,28.0,7.375,58.76495726495727,0,0,28,200.0,51,1,25.0,10.0,1,0.074074074074074,160.0
2776,2,7,85.0,85.0,41,37,3.0,3,8,10,1.0,10,36,15.0,0,1,379.7269076305221,3.247522026431718,5,29.731589814177564,57.44565217391305,2,1.0,9,50.0,45.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,1,55,536.6224433388612,42,1,28.0,40.0,1,0.625,1120.0
3263,2,7,50.0,40.0,21,48,6.0,1,34,23,2.706506562412734,24,47,5.0,0,1,250.0,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,10.0,20.0,0,4,20.0,25.0,7.375,58.76495726495727,0,0,63,250.0,65,1,25.0,10.0,1,0.3125,400.0
244,3,1,10.0,4.0,15,36,6.0,3,3,9,2.0,35,35,2.0,0,0,379.7269076305221,3.0,0,29.731589814177564,10.0,2,2.0,7,8.0,13.35180055401662,2,9,8.0,30.0,7.375,58.76495726495727,0,0,17,800.0,16,0,30.0,10.0,1,0.1818181818181818,280.0
918,0,2,15.0,15.0,18,31,6.0,3,1,28,4.0,24,47,8.01767745444656,1,1,379.7269076305221,3.247522026431718,5,29.731589814177564,57.44565217391305,2,2.0,0,8.0,13.35180055401662,2,9,5.0,45.0,7.375,58.76495726495727,0,0,72,300.0,83,0,27.0,10.0,1,0.1851851851851852,440.0
582,3,0,2.0,2.0,41,13,3.0,3,23,15,1.0,22,22,2.0,4,1,400.0,2.0,6,1.0,1.0,0,3.0,9,4.0,4.0,0,9,6.0,15.0,6.0,30.0,0,0,52,300.0,49,0,28.0,10.0,1,0.0909090909090909,120.0
3543,1,4,40.0,30.0,15,54,3.0,3,37,27,1.0,16,49,3.0,1,1,379.7269076305221,5.0,0,29.731589814177564,1.0,2,3.0,0,4.0,13.35180055401662,0,9,6.0,23.0,6.0,60.0,0,0,40,200.0,76,1,28.0,10.0,1,0.1818181818181818,360.0
1262,2,6,100.0,100.0,18,37,4.0,3,18,12,3.0,10,35,5.0,0,1,240.0,5.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,12.0,0,4,12.0,28.0,7.375,58.76495726495727,0,0,36,600.0,92,1,21.0,10.0,1,0.375,900.0
1615,0,2,20.0,20.0,18,41,7.0,2,28,17,2.0,10,47,2.0,0,1,100.0,2.0,6,1.0,1.0,2,1.0,0,5.0,13.35180055401662,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,63,120.0,83,1,30.0,10.0,1,0.1851851851851852,425.0
3555,3,0,9.0,4.0,18,50,5.0,3,39,34,1.0,49,99,2.0,0,0,400.0,2.0,0,29.731589814177564,2.0,2,1.0,19,11.452359483017734,5.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,27,200.0,22,0,25.0,10.0,1,0.0909090909090909,200.0
2956,1,4,15.0,15.0,15,49,3.0,3,27,30,3.0,65,104,9.0,0,1,379.7269076305221,9.0,5,29.731589814177564,57.44565217391305,2,1.0,9,7.0,9.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,62,100.0,82,0,28.0,10.0,1,0.1818181818181818,450.0
3722,1,3,7.0,7.0,15,50,4.0,3,25,24,13.0,92,144,7.0,0,1,700.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,14.0,14.0,0,9,14.0,28.0,7.375,58.76495726495727,0,0,51,500.0,77,1,27.0,10.0,1,0.2272727272727273,400.0
1622,3,0,20.0,20.0,41,47,2.0,3,51,54,2.0,0,23,5.0,0,1,500.0,1.0,5,1.0,57.44565217391305,2,2.0,9,15.0,15.0,0,4,15.0,15.0,7.375,58.76495726495727,0,0,35,1500.0,27,1,26.0,10.0,1,0.2272727272727273,300.0
2157,2,6,20.0,20.0,18,37,4.0,3,20,22,2.0,10,35,6.0,0,1,320.0,5.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,16.0,0,4,40.0,32.0,7.375,58.76495726495727,0,0,42,400.0,106,1,23.0,10.0,1,0.5,1120.0
1061,1,3,30.0,30.0,16,61,4.0,0,27,32,2.706506562412734,24,47,5.0,0,1,1000.0,3.0,5,5.0,57.44565217391305,0,3.0,9,11.452359483017734,13.35180055401662,0,10,2.0,30.0,2.0,60.0,0,0,64,90.0,98,0,29.0,10.0,1,0.4545454545454545,900.0
2701,2,6,50.0,48.0,15,38,5.0,3,13,9,1.0,65,106,6.0,0,1,120.0,6.0,5,29.731589814177564,57.44565217391305,2,1.0,23,11.452359483017734,24.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,32,1200.0,31,0,25.0,10.0,1,0.375,960.0
2973,1,4,30.0,25.0,15,54,3.0,3,35,27,3.0,4,47,8.01767745444656,0,1,379.7269076305221,2.0,5,29.731589814177564,57.44565217391305,2,3.0,0,5.0,13.35180055401662,0,9,8.0,28.0,5.0,62.0,0,0,47,200.0,76,1,28.0,10.0,1,0.2272727272727273,450.0
2290,0,2,20.0,20.0,18,45,5.0,3,22,18,2.0,1,21,6.0,0,1,150.0,3.0,5,1.0,57.44565217391305,2,2.0,0,10.0,13.35180055401662,0,9,10.0,42.0,7.375,58.76495726495727,0,0,55,120.0,76,0,30.0,10.0,1,0.3703703703703703,800.0
800,3,5,10.0,10.0,41,38,5.0,3,40,33,2.0,24,150,5.0,0,1,379.7269076305221,3.0,0,29.731589814177564,10.0,2,3.0,0,10.0,13.35180055401662,2,9,10.0,45.0,10.0,75.0,0,0,34,1000.0,26,0,30.0,10.0,1,0.2272727272727273,450.0
390,1,3,90.0,90.0,2,52,4.0,3,20,28,4.0,1,21,5.0,0,1,1000.0,4.0,5,5.0,57.44565217391305,0,3.0,9,11.452359483017734,13.35180055401662,0,4,2.0,30.0,1.0,60.0,0,0,67,90.0,121,0,28.0,10.0,1,0.4545454545454545,800.0
583,2,7,26.0,26.0,41,53,5.0,3,38,25,2.0,24,47,8.01767745444656,3,1,379.7269076305221,6.0,5,1.0,57.44565217391305,2,2.0,9,13.0,13.0,0,9,26.0,43.0,7.375,58.76495726495727,0,0,61,1200.0,79,1,25.0,10.0,1,0.40625,780.0
2888,0,8,80.0,60.0,33,54,5.0,3,26,27,2.0,25,47,8.01767745444656,3,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,12.0,12.0,0,9,18.0,45.0,7.375,58.76495726495727,0,0,27,100.0,22,0,25.0,10.0,1,0.4444444444444444,960.0
446,2,7,100.0,100.0,38,11,5.0,3,18,15,5.0,24,47,7.0,0,1,210.0,5.0,5,2.0,57.44565217391305,2,2.0,9,18.0,6.0,0,9,18.0,45.0,7.375,58.76495726495727,0,0,64,1400.0,78,1,25.0,10.0,1,0.46875,890.0
1882,3,0,8.0,5.0,18,50,5.0,3,35,24,1.0,49,50,3.0,0,0,600.0,1.0,5,29.731589814177564,57.44565217391305,2,2.0,9,8.0,8.0,0,10,8.0,8.0,7.375,58.76495726495727,0,0,27,300.0,19,0,25.0,10.0,1,0.1363636363636364,275.0
2121,1,3,7.0,7.0,15,58,4.0,3,23,31,10.0,92,144,5.0,0,1,500.0,2.0,5,29.731589814177564,57.44565217391305,2,1.0,9,10.0,10.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,52,400.0,65,1,26.0,10.0,1,0.1818181818181818,240.0
3613,2,7,20.0,20.0,41,44,5.0,3,1,15,2.0,96,150,3.0,0,1,175.0,8.0,5,1.0,57.44565217391305,0,2.0,9,7.0,14.0,0,9,7.0,45.0,7.375,58.76495726495727,0,0,59,400.0,57,1,28.0,10.0,1,0.21875,300.0
1753,2,6,50.0,50.0,18,45,3.0,3,25,23,2.0,0,0,4.0,0,1,400.0,8.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,25.0,0,9,20.0,40.0,7.375,58.76495726495727,0,0,25,1000.0,105,1,22.0,10.0,1,0.3125,800.0
2628,1,4,50.0,50.0,15,47,4.0,3,28,25,3.0,18,47,3.0,1,1,379.7269076305221,3.0,0,29.731589814177564,2.0,2,3.0,0,6.0,13.35180055401662,0,9,12.0,22.0,12.0,55.0,0,0,43,150.0,57,1,28.0,10.0,1,0.2727272727272727,540.0
3562,2,6,30.0,30.0,18,38,4.0,3,23,12,1.0,10,35,2.0,0,1,120.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,6.0,0,9,12.0,32.0,7.375,58.76495726495727,0,0,32,300.0,78,1,26.0,10.0,1,0.1875,360.0
3130,2,7,50.0,50.0,6,21,4.0,0,27,21,2.706506562412734,24,47,5.0,0,1,379.7269076305221,4.0,5,29.731589814177564,57.44565217391305,2,2.0,9,14.0,7.0,0,9,15.0,35.0,7.375,58.76495726495727,0,1,70,536.6224433388612,58,0,25.0,40.0,1,0.21875,430.0
3611,2,7,35.0,35.0,38,7,5.0,3,16,10,2.0,24,47,5.0,0,1,150.0,4.0,5,1.0,57.44565217391305,2,2.0,9,20.0,10.0,0,9,20.0,45.0,7.375,58.76495726495727,0,0,68,900.0,79,1,24.0,10.0,1,0.3125,688.0
748,1,4,28.0,21.0,15,50,4.0,3,29,25,1.0,71,67,5.0,0,0,450.0,3.0,0,29.731589814177564,3.0,2,3.0,0,16.0,13.35180055401662,0,9,16.0,23.0,15.0,69.0,0,0,76,1500.0,77,0,22.0,10.0,1,0.8636363636363636,2300.0
1336,1,3,25.0,20.0,39,25,2.0,3,25,32,3.0,0,0,2.0,0,1,300.0,1.0,5,4.0,57.44565217391305,0,2.0,9,10.0,10.0,0,0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,58,700.0,107,1,26.0,10.0,1,0.7272727272727273,1260.0
2137,3,5,8.0,8.0,18,23,4.0,3,1,1,1.0,1,146,1.0,0,1,150.0,1.0,5,29.731589814177564,57.44565217391305,2,3.0,0,6.0,13.35180055401662,0,9,6.0,26.0,4.0,62.0,0,0,43,400.0,40,0,30.0,10.0,1,0.0909090909090909,160.0
3856,1,4,20.0,20.0,15,47,3.0,3,27,21,4.0,115,66,10.0,1,1,379.7269076305221,10.0,0,29.731589814177564,2.0,2,1.0,9,9.0,12.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,63,100.0,76,1,25.0,10.0,1,0.2727272727272727,550.0
1779,3,0,10.0,5.0,41,54,4.0,3,40,34,2.0,26,39,4.0,0,1,450.0,1.0,5,3.0,57.44565217391305,2,2.0,0,8.0,13.35180055401662,0,9,15.0,28.0,7.375,58.76495726495727,0,0,46,1000.0,42,0,20.0,10.0,1,0.2272727272727273,430.0
3183,2,6,40.0,35.0,15,37,5.0,3,15,8,1.0,42,94,5.0,0,1,100.0,5.0,5,1.0,57.44565217391305,0,1.0,23,11.452359483017734,20.0,0,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,28,1000.0,27,1,25.0,10.0,1,0.3125,600.0
1797,3,5,5.0,5.0,18,19,3.0,3,24,19,1.0,36,78,2.0,0,1,750.0,2.0,0,29.731589814177564,2.0,2,3.0,24,10.0,10.0,2,9,10.0,20.0,10.0,60.0,0,0,40,200.0,35,0,30.0,10.0,1,0.2272727272727273,450.0
3584,3,5,2.0,2.0,18,19,3.0,3,22,25,1.0,10,1,50.0,0,1,200.0,2.0,0,29.731589814177564,1.0,2,3.0,9,4.0,4.0,2,9,4.0,23.0,4.0,45.0,0,0,43,200.0,40,0,30.0,10.0,1,0.0909090909090909,170.0
2098,1,3,10.0,10.0,16,53,4.0,3,17,29,4.0,1,34,2.0,0,1,500.0,3.0,5,3.0,57.44565217391305,0,3.0,9,11.452359483017734,13.35180055401662,0,10,2.0,30.0,2.0,60.0,0,0,63,85.0,98,0,30.0,10.0,1,0.2272727272727273,425.0
1843,3,5,20.0,15.0,42,43,5.0,3,30,24,2.0,8,31,3.0,0,0,379.7269076305221,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,15.0,12.0,2,9,15.0,35.0,7.375,58.76495726495727,0,0,27,500.0,24,0,28.0,10.0,1,0.1818181818181818,500.0
3412,1,4,35.0,25.0,15,49,4.0,1,33,25,2.706506562412734,24,47,2.0,1,1,379.7269076305221,5.0,5,29.731589814177564,57.44565217391305,2,3.0,0,6.0,13.35180055401662,0,9,12.0,25.0,9.0,60.0,0,0,42,180.0,85,1,25.0,10.0,1,0.2727272727272727,480.0
1114,3,5,6.0,5.0,18,25,4.0,3,1,2,2.0,1,47,2.0,0,1,500.0,1.0,0,29.731589814177564,3.0,2,3.0,0,15.0,13.35180055401662,0,9,15.0,20.0,10.0,65.0,0,0,39,1000.0,40,1,30.0,10.0,1,0.2272727272727273,350.0
279,3,5,15.0,8.0,41,25,4.0,3,34,31,2.0,29,47,8.01767745444656,0,1,379.7269076305221,1.0,5,29.731589814177564,57.44565217391305,2,2.0,24,8.0,7.0,2,9,6.0,40.0,7.375,58.76495726495727,0,0,17,300.0,14,1,27.0,10.0,1,0.1363636363636364,300.0
1463,0,2,20.0,20.0,6,51,5.0,3,18,22,3.0,1,46,5.0,0,1,150.0,3.0,5,1.0,57.44565217391305,0,2.0,0,10.0,13.35180055401662,0,9,10.0,31.0,7.375,58.76495726495727,0,0,59,120.0,72,0,28.0,10.0,1,0.3703703703703703,790.0
3489,2,7,32.0,28.0,18,43,2.0,0,27,30,2.706506562412734,24,47,4.0,0,1,379.7269076305221,4.0,0,29.731589814177564,12.0,0,3.0,15,8.0,8.0,0,4,8.0,29.0,8.0,56.0,0,1,80,536.6224433388612,67,1,28.0,40.0,1,0.25,642.0
406,3,5,20.0,10.0,24,33,5.0,3,29,21,2.0,1,0,3.0,0,0,350.0,2.0,5,29.731589814177564,57.44565217391305,2,1.0,24,20.0,15.0,2,9,11.513880506940254,29.20036210018105,7.375,58.76495726495727,0,0,22,800.0,14,0,5.0,10.0,1,0.2272727272727273,650.0
3831,3,5,15.0,15.0,41,45,4.0,3,47,42,2.0,96,150,3.0,0,0,600.0,3.0,0,29.731589814177564,5.0,2,3.0,0,5.0,13.35180055401662,2,9,6.0,35.0,6.0,75.0,0,0,46,600.0,40,0,30.0,10.0,1,0.1363636363636364,300.0
682,2,6,30.0,30.0,18,44,4.0,3,25,19,1.0,1,1,4.0,0,1,1000.0,10.0,5,29.731589814177564,57.44565217391305,2,2.0,23,11.452359483017734,25.0,0,9,20.0,35.0,7.375,58.76495726495727,0,0,12,1000.0,65,0,22.0,10.0,1,0.3125,600.0
261,3,0,15.0,5.0,9,51,1.0,3,39,34,1.0,49,77,4.0,0,0,800.0,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,8.0,8.0,0,10,9.0,9.0,7.375,58.76495726495727,0,0,27,200.0,19,0,25.0,10.0,1,0.1818181818181818,300.0
2324,2,7,30.0,30.0,18,49,6.0,3,27,21,1.0,24,47,5.0,0,1,200.0,2.0,0,29.731589814177564,22.0,2,2.0,0,13.0,13.35180055401662,0,9,12.0,26.0,7.375,58.76495726495727,0,0,78,560.0,151,1,25.0,10.0,1,0.25,480.0
3542,0,2,40.0,40.0,18,45,7.0,3,27,21,2.0,10,49,4.0,0,1,379.7269076305221,2.0,6,1.0,1.0,2,2.0,0,7.0,13.35180055401662,0,9,5.0,45.0,7.375,58.76495726495727,1,0,53,120.0,84,1,30.0,10.0,1,0.2592592592592592,595.0
3665,0,8,30.0,25.0,33,24,5.0,3,30,28,3.0,26,47,5.0,3,1,379.7269076305221,2.0,5,29.731589814177564,57.44565217391305,2,2.0,9,8.0,8.0,0,9,8.0,40.0,7.375,58.76495726495727,0,0,56,500.0,53,0,25.0,10.0,1,0.2962962962962963,640.0
3336,1,3,25.0,20.0,39,26,4.0,3,50,49,4.0,0,0,4.0,0,1,400.0,1.0,5,4.0,57.44565217391305,0,2.0,9,15.0,15.0,0,9,5.0,5.0,7.375,58.76495726495727,0,0,48,200.0,131,1,26.0,10.0,1,0.2272727272727273,400.0
1412,2,7,30.0,30.0,18,44,6.0,3,21,16,1.0,24,47,5.0,0,1,200.0,2.0,0,29.731589814177564,20.0,2,2.0,0,12.0,13.35180055401662,0,9,14.0,26.0,7.375,58.76495726495727,0,0,80,560.0,151,1,25.0,10.0,1,0.25,560.0
